data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9165328,804,UKR56197,56197,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Hirske,48.7346,38.4954,1,"24 Channel; Segodnya",National,"On 21 April 2022, Russian forces shelled Hirske, Luhansk. Casualties unknown.",0,1650997733,UKR
9165329,804,UKR56207,56207,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Sievierodonetskyi,Kreminska,Kreminna,49.0495,38.2179,2,"Svoboda; Ministry of Defence of Ukraine",Other-National,"On 21 April 2022, Russian forces shelled Ukrainian positions near Kreminna, Luhansk. Casualties unknown.",0,1650997733,UKR
9165330,804,UKR56223,56223,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Dnipropetrovsk,Novomoskovskyi,Novomoskovska,Novomoskovsk,48.638,35.2455,2,"Segodnya; 24 Channel",National,"On 21 April 2022, Russian forces shelled the railway lines in the Novomoskovsk district, Dnipropetrovsk region as a result of which 5 civilians were wounded.",0,1650997733,UKR
9165331,804,UKR56248,56248,"21 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kherson,Beryslavskyi,Novovorontsovska,Trudolyubivka,47.4467,33.697,2,"Ministry of Defence of Ukraine; 24 Channel; Liveuamap; National Corps","Local partner-New media","On 21 April 2022, Russian forces engaged in an offensive near Trudolyubivka, Kherson, but were repelled. Casualties unknown.",0,1650997733,UKR
9165332,804,UKR56249,56249,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Zaporizhia,Vasylivskyi,Vasylivska,Vasylivka,47.4369,35.2742,2,"Suspilne Media; Segodnya",National,"On 21 April 2022, Ukrainian forces shot down a Russian Kamov Ka-52 helicopter in the Vasylivka district of the Zaporizhia region. Casualties unknown.",0,1650997733,UKR
9165333,804,UKR56251,56251,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Donetsk,Volnovaskyi,Vuhledarska,Vuhledar,47.7789,37.2481,1,"Suspilne Media; 24 Channel",National,"On 21 April 2022, Russian forces shelled Vuhledar, Donetsk region as a result of which civilian infrastructure was damaged and 2 civilians were wounded.",0,1650997733,UKR
9165334,804,UKR56252,56252,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Donetsk,Kramatorskyi,Limanska,Yampil,48.9322,37.9425,1,"Suspilne Media; 24 Channel",National,"On 21 April 2022, Russian forces shelled Yampil, Donetsk region as a result of which civilian infrastructure was damaged and 1 civilian was wounded.",0,1650997734,UKR
9165335,804,UKR56257,56257,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,1,"24 Channel; Suspilne Media",National,"On 21 April 2022, Russian forces shelled Zarichne, Donetsk region as a result of which civilian infrastructure was damaged and 1 civilian was wounded.",0,1650997734,UKR
9165385,804,UKR56246,56246,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Svitlodarsk,48.438,38.2235,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Svitlodarsk, Donetsk region as a result of which civilian infrastructure was damaged. No casualties.",0,1650997734,UKR
9165390,804,UKR56191,56191,"21 April 2022",2022,1,"Strategic developments","Disrupted weapons use","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Donetsk,48.015,37.8014,3,"24 Channel",National,"Interception: On 21 April 2022, Ukrainian air defense forces shot down 8 Russian Orlan-10 drones in the Donbas area. (coded to Donetsk as the exact location is unknown)",0,1650997734,UKR
9165391,804,UKR56190,56190,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Oleksandpivska,Dmytro-Darivka,48.7673,36.9622,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Dmytro-Darivka, Donetsk region as a result of which civilian infrastructure was damaged. Casualties unknown.",0,1650997734,UKR
9165394,804,UKR56250,56250,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Volnovaskyi,Velykonovosilkivska,"Velyka Novosilka",47.8453,36.8353,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Velyka Novosilka, Donetsk region as a result of which civilian infrastructure was damaged. Casualties unknown.",0,1650997734,UKR
9165402,804,UKR56217,56217,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Mykolaivska,Mykolaiv,46.9672,32.0183,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Mykolaiv as a result of which one civilian was killed and 2 were wounded.",1,1650997734,UKR
9165411,804,UKR56220,56220,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Novhorodske,48.3321,37.8367,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Novhorodske, Donetsk region and small villages nearby with BM-21 Grad. No casualties.",0,1650997734,UKR
9165412,804,UKR56221,56221,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Novobakhmutivka,48.2489,37.7875,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Novobakhmutivka, Donetsk region as a result of which civilian infrastructure was damaged. Casualties unknown.",0,1650997734,UKR
9165414,804,UKR56224,56224,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Novomykhaylivka,47.8538,37.4841,1,"24 Channel",National,"On 21 April 2022, Russian forces continuously shelled Novomykhaylivka, Donetsk region. Casualties unknown.",0,1650997734,UKR
9165417,804,UKR56206,56206,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Krasnohorivka,48.006,37.5097,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Krasnohorivka, Donetsk region as a result of which power supply was damaged. Casualties unknown.",0,1650997734,UKR
9165418,804,UKR56209,56209,"21 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Donetsk,Pokrovskyi,Kurakhivska,Kurakhove,47.9836,37.2823,2,"24 Channel",National,"On 21 April 2022, Ukrainian forces clashed with Russian forces near Kurakhove, Donetsk. Around 250 Russian soldiers were killed.",250,1650997734,UKR
9165419,804,UKR56228,56228,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Ocheretino,48.2436,37.6097,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Ocheretino, Donetsk region as a result of which civilian infrastructure was damaged. Casualties unknown.",0,1650997734,UKR
9165420,804,UKR56194,56194,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Donetsk,48.015,37.8014,3,"24 Channel",National,"On 21 April 2022, Ukrainian air defense forces shot down Russian Sukhoi Su-34 plane in the Donbas area (coded to Donetsk as the exact location is unknown). Casualties unknown.",0,1650997734,UKR
9165431,804,UKR56192,56192,"21 April 2022",2022,1,"Strategic developments","Disrupted weapons use","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Donetsk,48.015,37.8014,3,"24 Channel",National,"Interception: On 21 April 2022, Ukrainian forces shot down 3 Russian drones in the Eastern part of Ukraine. (coded to Donetsk as the exact location is unknown)",0,1650997734,UKR
9165433,804,UKR56201,56201,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Kharkiv,Iziumskyi,Iziumska,Izium,49.2088,37.2485,2,"24 Channel",National,"On 21 April 2022, Ukrainian forces shot down a Russian plane that was heading in the direction of Izium, Kharkiv region. The pilots were able to catapult and survive. Later, a second plane was shot in the same direction and the pilot was killed.",1,1650997734,UKR
9165438,804,UKR56202,56202,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kharkiv,Kharkivskyi,Kharkivska,Kharkiv,49.9808,36.2527,1,"24 Channel",National,"On 21 April 2022, throughout the whole day, Russian forces shelled Kharkiv as a result of which multiple fires broke out in various districts of the city. Additionally, one of the shells hit a car with two civilians in it as a result of which both of the civilians were killed.",2,1650997734,UKR
9165439,804,UKR56203,56203,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Kharkiv,Kharkivskyi,Kharkivska,Kharkiv,49.9808,36.2527,3,"24 Channel",National,"On 21 April 2022, Russian forces shelled Kyiv - Kharkiv - Dovzhanske highway. Casualties unknown. (coded to Kharkiv as the exact location is unknown)",0,1650997734,UKR
9165440,804,UKR56258,56258,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Dnipropetrovsk,Kryvorizkyi,Zelenodolska,Zelenodolsk,47.5668,33.6474,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Zelenodolsk, Dnipropetrovsk region from BM-27 Uragan as a result of which the city was left without electricity and water for a few hours. No casualties.",0,1650997734,UKR
9165442,804,UKR56255,56255,"21 April 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-) Air Force",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Zaporizhia,Zaporizkyi,Zaporizka,Zaporizhia,47.8479,35.1602,1,"24 Channel",National,"On 21 April 2022, Russian forces conducted an airstrike on Zaporizhia as a result of which civilian infrastructures, Khortytsia island and the Zaporizhia-Lviv evacuation train were hit. 8 civilians were wounded.",0,1650997734,UKR
9165446,804,UKR56219,56219,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-)",,8,18,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Mykolaivska,Mykolaiv,46.9672,32.0183,3,"24 Channel",National,"On 21 April 2022, throughout the day, in the southern part of Ukraine, primarily around the Mykolaiv region, Ukrainian forces destroyed various types of Russian military equipment as well as 51 Russian servicemen were killed. (coded to Mykolaiv as the exact location is unknown)",51,1650997734,UKR
9165449,804,UKR56234,56234,"21 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Sievierodonetskyi,Popasnianska,Popasna,48.6333,38.378,2,"24 Channel",National,"On 21 April 2022, armed clashes continued between the Ukrainian and Russian forces near Popasna, Luhansk. Casualties unknown.",0,1650997734,UKR
9165450,804,UKR56242,56242,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Cherkaska,Shnurky,48.9059,37.3091,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Shnurky, Donetsk region as a result of which civilian infrastructure was damaged. Casualties unknown.",0,1650997734,UKR
9165454,804,UKR56256,56256,"21 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Kramatorskyi,Limanska,Zarichne,49.0194,37.9208,2,"24 Channel",National,"On 21 April 2022, armed clashes continued between the Ukrainian and Russian forces near Zarichne, Donetsk. Casualties unknown.",0,1650997734,UKR
9165457,804,UKR56225,56225,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Volnovaskyi,Myrnenska,Novoselivka,47.4029,37.7328,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Novoselivka, Donetsk region as a result of which civilian infrastructure was damaged. Casualties unknown.",0,1650997734,UKR
9165458,804,UKR56227,56227,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Ocheretino,48.2436,37.6097,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Ocheretino, Donetsk region as a result of which houses were damaged and power lines were cut off. Casualties unknown.",0,1650997734,UKR
9165459,804,UKR56245,56245,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Slovianska,Slovyansk,48.8533,37.6065,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Slovyansk, Donetsk region as a result of which civilian infrastructure was damaged. Casualties unknown.",0,1650997734,UKR
9165461,804,UKR56229,56229,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Oleksandrivka,47.9225,37.571,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Oleksandrivka, Donetsk region as a result of which civilian infrastructure was damaged. Casualties unknown.",0,1650997734,UKR
9165464,804,UKR56231,56231,"21 April 2022",2022,1,"Violence against civilians","Abduction/forced disappearance","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)","Government of Ukraine (2019-)",7,78,Europe,Ukraine,Kherson,Beryslavskyi,Novovorontsovska,Osokorivka,47.4473,33.9232,2,"24 Channel",National,"On 21 April 2022, during a failed evacuation attempt from the Kherson region, Russian forces abducted the head of the Novovorontsovska territorial community from the checkpoint near Osokorivka, Kherson region.",0,1650997734,UKR
9165465,804,UKR56211,56211,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Kramatorskyi,Limanska,Lyman,48.9903,37.8063,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Lyman, Donetsk region as a result of which civilian infrastructure was damaged. Casualties unknown.",0,1650997734,UKR
9165471,804,UKR56214,56214,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Marinka,47.9425,37.505,1,"24 Channel",National,"On 21 April 2022, Russian forces continuously shelled Marinka, Donetsk region. Casualties unknown.",0,1650997734,UKR
9165474,804,UKR56237,56237,"21 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Sievierodonetskyi,Rubizhanska,Rubizhne,49.0123,38.3797,2,"24 Channel",National,"On 21 April 2022, armed clashes continued between the Ukrainian and Russian forces near Rubizhne, Luhansk. Casualties unknown.",0,1650997734,UKR
9165484,804,UKR56244,56244,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Bakhmutskyi,Siverska,Siversk,48.8726,38.096,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Siversk, Donetsk region as a result of which civilian infrastructure was damaged. Casualties unknown.",0,1650997734,UKR
9165485,804,UKR56188,56188,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Pokrovskyi,Avdiivska,Avdiivka,48.1394,37.7497,1,"24 Channel",National,"On 21 April 2022, Russian forces shelled Avdiivka, Donetsk region as a result of which civilian infrastructure was damaged. Casualties unknown.",0,1650997734,UKR
9165487,804,UKR56200,56200,"21 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Kharkiv,Iziumskyi,Iziumska,Izium,49.2088,37.2485,2,"24 Channel",National,"On 21 April 2022, armed clashes continued between the Ukrainian and Russian forces near Izium, Kharkiv. Casualties unknown.",0,1650997734,UKR
9165499,804,UKR56232,56232,"21 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Zaporizhia,Polohivskyi,Polohivska,Polohy,47.4844,36.2536,2,"24 Channel",National,"On 21 April 2022, armed clashes continued between the Ukrainian and Russian forces in the Polohy - Huliaipole direction in the Zaporizhia region. Casualties unknown.",0,1650997734,UKR
9165509,804,UKR56213,56213,"21 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Marinka,47.9425,37.505,2,"24 Channel",National,"On 21 April 2022, armed clashes continued between the Ukrainian and Russian forces near Marinka, Donetsk. Casualties unknown.",0,1650997734,UKR
9165514,804,UKR56205,56205,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Civilians (Ukraine)",,7,78,Europe,Ukraine,Kherson,Khersonskyi,Hersonska,Kherson,46.6558,32.6178,3,"24 Channel",National,"On 21 April 2022, Russian forces shelled evacuation buses and civilians waiting for evacuation in the Kherson region. No casualties.",0,1650997734,UKR
9165518,804,UKR56204,56204,"21 April 2022",2022,1,"Strategic developments",Other,"Civilians (Ukraine)","Refugees/IDPs (Ukraine)",7,,,0,70,Europe,Ukraine,Kherson,Khersonskyi,Hersonska,Kherson,46.6558,32.6178,3,"24 Channel",National,"Displacement: On 21 April 2022, despite the shelling of the evacuation buses by the Russian forces, 94 civilians managed to evacuate from the occupied villages of the Kherson region to the Dnipropetrovsk region.",0,1650997734,UKR
9165519,804,UKR56226,56226,"21 April 2022",2022,1,Battles,"Armed clash","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Novotoshkivske,48.7234,38.635,2,"24 Channel",National,"On 21 April 2022, armed clashes continued between the Ukrainian and Russian forces near Novotoshkivske, Luhansk. Casualties unknown.",0,1650997734,UKR
9165600,804,UKR56241,56241,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,"Shakhta imeni Gagarina",48.3435,37.942,1,"DPR Armed Forces Press Service",Other,"On 21 April 2022, Ukrainian forces shelled Shakhta imeni Gagarina, Donetsk region with 120mm caliber mortars. Casualties unknown.",0,1650997734,UKR
9165603,804,UKR56199,56199,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Civilians (Ukraine)",,7,17,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Horlivka,48.3133,38.0416,1,"DPR Armed Forces Press Service",Other,"On 21 April 2022, Ukrainian forces shelled the Central district of Horlivka, Donetsk region with various caliber mortars as a result of which civilian infrastructure was damaged and 3 civilians were wounded.",0,1650997734,UKR
9165610,804,UKR56198,56198,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,Holmivskyi,48.4046,38.0817,1,"DPR Armed Forces Press Service",Other,"On 21 April 2022, Ukrainian forces shelled Holmivskyi, Donetsk region with 82mm caliber mortars. Casualties unknown.",0,1650997734,UKR
9165619,804,UKR56230,56230,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Vuhlehirska,Olenovka,48.265,38.2586,1,"DPR Armed Forces Press Service",Other,"On 21 April 2022, Ukrainian forces shelled Olenovka, Donetsk region with 122mm caliber mortars. Casualties unknown.",0,1650997734,UKR
9165639,804,UKR56216,56216,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,Mineralne,48.0996,37.8254,1,"DPR Armed Forces Press Service",Other,"On 21 April 2022, Ukrainian forces shelled Mineralne, Donetsk region with BM-21 Grad. Casualties unknown.",0,1650997734,UKR
9165660,804,UKR56195,56195,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Donetskyi,Donetska,"Donetsk - Petrovskyi",47.9495,37.6138,1,"DPR Armed Forces Press Service",Other,"On 21 April 2022, Ukrainian forces shelled Donetsk - Petrovskyi with 122mm caliber mortars. Casualties unknown.",0,1650997734,UKR
9165666,804,UKR56253,56253,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Donetskyi,Yasynuvatska,Yasynuvata,48.1298,37.8594,1,"DPR Armed Forces Press Service",Other,"On 21 April 2022, Ukrainian forces shelled Yasynuvata, Donetsk region with BM-21 Grad. Casualties unknown.",0,1650997734,UKR
9165667,804,UKR56247,56247,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Zaporizhia,Polohivskyi,Tokmatska,Tokmak,47.2552,35.7124,1,"DPR Armed Forces Press Service",Other,"On 21 April 2022, Ukrainian forces shelled Tokmak, Zaporizhia region. Casualties unknown.",0,1650997734,UKR
9165668,804,UKR56243,56243,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,"Shyroka Balka",48.3034,37.9305,1,"DPR Armed Forces Press Service",Other,"On 21 April 2022, Ukrainian forces shelled Shyroka Balka, Donetsk region as a result of which the power was lost in the village. Casualties unknown.",0,1650997734,UKR
9165669,804,UKR56254,56254,"21 April 2022",2022,1,Battles,"Armed clash","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Horlivskyi,Horlivska,"Zalizna Balka",48.32,37.9215,2,"DPR Armed Forces Press Service",Other,"On 21 April 2022, Ukrainian forces fired 3 grenades and shot from small arms at DPR positions in the direction of Zalizna Balka, Donetsk region. Casualties unknown.",0,1650997734,UKR
9165789,804,UKR56196,56196,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,,,0,10,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Donetskyi,48.6963,38.6738,1,"LPR People's Militia Press Service",Other,"On 21 April 2022, Ukrainian forces shelled Donetskyi, Luhansk as a result of which 3 houses were damaged. Casualties unknown.",0,1650997735,UKR
9165793,804,UKR56210,56210,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,Luhansk,48.567,39.3171,2,"LPR People's Militia Press Service",Other,"On 21 April 2022, the NAF rebels in the Luhansk region destroyed 3 armored personnel carriers and 5 vehicles belonging to the Ukrainian forces as well as killed 12 Ukrainian servicemen.",12,1650997735,UKR
9165796,804,UKR56239,56239,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Civilians (Ukraine)",,7,17,Europe,Ukraine,Luhansk,Alchevskyi,Kadiivska,Sentianivka,48.6686,38.7544,1,"LPR People's Militia Press Service",Other,"On 21 April 2022, Ukrainian forces shelled Sentianivka village, Luhansk with BM-21 Grad as a result of which 13 houses and 2 cars were damaged as well as one civilian was wounded.",0,1650997735,UKR
9165808,804,UKR56218,56218,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Mykolaiv,Mykolaivskyi,Mykolaivska,Mykolaiv,46.9672,32.0183,2,"Ministry of Defence of Ukraine",Other,"On 21 April 2022, Russian forces shelled Mykolaiv region in the direction of the Pivdennyi Buh river. Casualties unknown.",0,1650997735,UKR
9165812,804,UKR56259,56259,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,"Military Forces of Ukraine (2019-)",,1,18,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Zolote,48.6926,38.5145,2,"Ministry of Defence of Ukraine",Other,"On 21 April 2022, Russian forces shelled Ukrainian positions near Zolote, Luhansk. Casualties unknown.",0,1650997735,UKR
9165825,804,UKR56215,56215,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Russia (2000-)",,8,,,0,80,Europe,Ukraine,Donetsk,Mariupolskyi,Mariupolska,Mariupol,47.1298,37.571,1,"Ministry of Defence of Ukraine",Other,"On 21 April 2022, Russian forces continuously shelled the Azovstal Iron and Steel plant and the city of Mariupol, Donetsk region. Casualties unknown.",0,1650997735,UKR
9165853,804,UKR56193,56193,"21 April 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"Military Forces of Russia (2000-) Air Force",,8,18,Europe,Ukraine,Donetsk,Donetskyi,Donetska,Donetsk,48.015,37.8014,3,"Novoye Vremya Ukraine",National,"On 21 April 2022, Ukrainian air defense forces shot down Russian Sukhoi Su-25 plane in the Donetsk region. Casualties unknown. (coded to Donetsk as the exact location is unknown)",0,1650997735,UKR
