id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
,,#date+year,#date+year+start,#date+year+end,,,,,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,,#adm1+name,#adm2+name,#geo+lat,#country+code,#geo+lon,,,#country+name,,#region+name,,,#date+start,#date+end,,,,,#affected+killed,,,,
156952,UKR-2014-1-14210-105,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""UN OCHA,2014-12-31,UN OCHA Ukraine: Situation Report""",UN OCHA,2014-12-31,UN OCHA Ukraine: Situation Report,UN OCHA,5,Donets Basin Area,Donets Basin,,,48.150000,UKR,38.650000,POINT (38.650000 48.150000),199158,Ukraine,369,Europe,2,2,2014-10-16 00:00:00.000,2014-10-21 00:00:00.000,0,0,0,3,3,3,3,369,
155373,UKR-2014-1-14210-40,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,2,"""Agence France Presse,2014-10-18,Four people killed in east Ukraine fighting: Kiev"";""ITAR-TASS World Service,2014-10-18,Death toll in Donetsk stands at 15 over past 24 hours""",Agence France Presse;ITAR-TASS World Service,2014-10-18;2014-10-18,Four people killed in east Ukraine fighting: Kiev;Death toll in Donetsk stands at 15 over past 24 hours,"Prime Minister of the self-proclaimed Donetsk People’s Republic /DPR/ Aleksandr Zakharchenko, AFP correspondent",1,Donetsk town,Donetsk town,Donetsk Oblast,Donetsk City Municipality,48.000000,UKR,37.805278,POINT (37.805278 48.000000),199156,Ukraine,369,Europe,1,2,2014-10-17 00:00:00.000,2014-10-18 00:00:00.000,0,0,2,0,2,15,2,369,
155374,UKR-2014-1-14210-41,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Agence France Presse,2014-10-18,Two soldiers killed in east Ukraine fighting: Kiev""",Agence France Presse,2014-10-18,Two soldiers killed in east Ukraine fighting: Kiev,Ukrainian army spokesman Volodymyr Polyovy,5,Donets Basin Area,Donbass area (unspecified),,,48.150000,UKR,38.650000,POINT (38.650000 48.150000),199158,Ukraine,369,Europe,1,2,2014-10-17 00:00:00.000,2014-10-18 00:00:00.000,2,0,0,0,2,2,2,369,
155375,UKR-2014-1-14210-42,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Reuters News,2014-10-19,Shelling in east Ukraine's Donetsk kills four civilians""",Reuters News,2014-10-19,Shelling in east Ukraine's Donetsk kills four civilians,local authorities,1,Donetsk town,Donetsk town,Donetsk Oblast,Donetsk City Municipality,48.000000,UKR,37.805278,POINT (37.805278 48.000000),199156,Ukraine,369,Europe,1,2,2014-10-18 00:00:00.000,2014-10-19 00:00:00.000,0,0,4,0,4,4,4,369,
155377,UKR-2014-1-14210-43,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-10-20,Kiev reports more casualties in E. Ukraine fighting""",Xinhua News Agency,2014-10-20,Kiev reports more casualties in E. Ukraine fighting,"Andrei Lysenko, spokesman for the National Security and Defense Council",4,Luhansk Oblast,Lugansk region,Luhansk Oblast,,48.920000,UKR,39.020000,POINT (39.020000 48.920000),199879,Ukraine,369,Europe,1,2,2014-10-19 00:00:00.000,2014-10-20 00:00:00.000,2,0,0,0,2,16,2,369,
155378,UKR-2014-1-14210-44,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""ITAR-TASS World Service,2014-10-22,One civilian killed, five injured in shelling in east Ukraine - Donetsk City Council""",ITAR-TASS World Service,2014-10-22,"One civilian killed, five injured in shelling in east Ukraine - Donetsk City Council",Donetsk City Council’s press service,1,Donetsk town,Donetsk town,Donetsk Oblast,Donetsk City Municipality,48.000000,UKR,37.805278,POINT (37.805278 48.000000),199156,Ukraine,369,Europe,1,2,2014-10-21 00:00:00.000,2014-10-22 00:00:00.000,0,0,1,0,1,1,1,369,
156953,UKR-2014-1-14210-106,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""UN OCHA,2014-12-31,UN OCHA Ukraine: Situation Report""",UN OCHA,2014-12-31,UN OCHA Ukraine: Situation Report,UN OCHA,5,Donets Basin Area,Donets Basin,,,48.150000,UKR,38.650000,POINT (38.650000 48.150000),199158,Ukraine,369,Europe,2,4,2014-10-22 00:00:00.000,2014-10-29 00:00:00.000,0,0,306,0,306,306,306,369,
155409,UKR-2014-1-14210-45,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-10-27,Two government soldiers killed in ambush on Ukrainian checkpoint""",Xinhua News Agency,2014-10-27,Two government soldiers killed in ambush on Ukrainian checkpoint,"Andrei Lysenko, a spokesman for the National Security and Defense Council",1,Smile village,Smeloe/Smile village,Luhansk Oblast,Slovianoserbsk Raion,48.678900,UKR,38.915600,POINT (38.915600 48.678900),199878,Ukraine,369,Europe,1,2,2014-10-26 00:00:00.000,2014-10-27 00:00:00.000,2,0,0,0,2,2,2,369,
155415,UKR-2014-1-14210-49,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-10-28,2 Ukrainian soldiers killed in fresh conflict with insurgents""",Xinhua News Agency,2014-10-28,2 Ukrainian soldiers killed in fresh conflict with insurgents,"Andrei Lysenko, spokesman for Ukraine's National Security and Defense Council",5,Donets Basin Area,Donbas area,,,48.150000,UKR,38.650000,POINT (38.650000 48.150000),199158,Ukraine,369,Europe,1,1,2014-10-28 00:00:00.000,2014-10-28 00:00:00.000,2,0,0,0,2,2,2,369,
155411,UKR-2014-1-14210-46,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-10-30,9 dead in eastern Ukraine confrontation in last 24 hours""",Xinhua News Agency,2014-10-30,9 dead in eastern Ukraine confrontation in last 24 hours,"Andrei Lysenko, spokesman for the National Security and Defense Council.",5,Donets Basin Area,Donets basin area,,,48.150000,UKR,38.650000,POINT (38.650000 48.150000),199158,Ukraine,369,Europe,1,1,2014-10-30 00:00:00.000,2014-10-30 00:00:00.000,7,0,0,0,7,7,7,369,
155412,UKR-2014-1-14210-47,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-10-30,9 dead in eastern Ukraine confrontation in last 24 hours""",Xinhua News Agency,2014-10-30,9 dead in eastern Ukraine confrontation in last 24 hours,municipal authorities in Donetsk,1,Donetsk town,Donetsk town,Donetsk Oblast,Donetsk City Municipality,48.000000,UKR,37.805278,POINT (37.805278 48.000000),199156,Ukraine,369,Europe,1,1,2014-10-30 00:00:00.000,2014-10-30 00:00:00.000,0,0,1,0,1,1,1,369,
155413,UKR-2014-1-14210-48,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-10-30,9 dead in eastern Ukraine confrontation in last 24 hours""",Xinhua News Agency,2014-10-30,9 dead in eastern Ukraine confrontation in last 24 hours,"Gennady Moskal, head of the Lugansk Regional Administration",1,Novotoshkivske village,Novotoshkovka village,Luhansk Oblast,Popasna Raion,48.724788,UKR,38.632320,POINT (38.632320 48.724788),199878,Ukraine,369,Europe,1,1,2014-10-30 00:00:00.000,2014-10-30 00:00:00.000,0,0,1,0,1,1,1,369,
155416,UKR-2014-1-14210-50,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Agence France Presse,2014-10-31,One civilian killed in east Ukraine in night of shelling""",Agence France Presse,2014-10-31,One civilian killed in east Ukraine in night of shelling,"AFP correspondents, Donetsk officials",1,Donetsk town,Donetsk town,Donetsk Oblast,Donetsk City Municipality,48.000000,UKR,37.805278,POINT (37.805278 48.000000),199156,Ukraine,369,Europe,1,2,2014-10-30 00:00:00.000,2014-10-31 00:00:00.000,0,0,1,0,1,1,1,369,
156954,UKR-2014-1-14210-107,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""UN OCHA,2014-12-31,UN OCHA Ukraine: Situation Report""",UN OCHA,2014-12-31,UN OCHA Ukraine: Situation Report,UN OCHA,5,Donets Basin Area,Donets Basin,,,48.150000,UKR,38.650000,POINT (38.650000 48.150000),199158,Ukraine,369,Europe,2,5,2014-10-30 00:00:00.000,2014-12-07 00:00:00.000,0,0,0,431,431,431,431,369,
155417,UKR-2014-1-14210-51.1,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Agence France Presse,2014-11-01,Six Ukrainian soldiers killed ahead of separatist vote""",Agence France Presse,2014-11-01,Six Ukrainian soldiers killed ahead of separatist vote,"Volodymyr Polyovy, spokesman for the National Security and Defence Council",1,Donetsk International Airport,Donetsk airport,Donetsk Oblast,Donetsk City Municipality,48.075000,UKR,37.725556,POINT (37.725556 48.075000),199156,Ukraine,369,Europe,1,2,2014-10-31 00:00:00.000,2014-11-01 00:00:00.000,3,0,0,0,3,3,3,369,
155418,UKR-2014-1-14210-51.2,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Agence France Presse,2014-11-01,Six Ukrainian soldiers killed ahead of separatist vote""",Agence France Presse,2014-11-01,Six Ukrainian soldiers killed ahead of separatist vote,"Volodymyr Polyovy, spokesman for the National Security and Defence Council",1,Krymskie village,Krymske village,Luhansk Oblast,Slovianoserbsk Raion,48.750000,UKR,38.800000,POINT (38.800000 48.750000),199878,Ukraine,369,Europe,1,2,2014-10-31 00:00:00.000,2014-11-01 00:00:00.000,3,0,0,0,3,3,3,369,
155421,UKR-2014-1-14210-52,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Agence France Presse,2014-11-02,Ukraine rebel vote threatens to deepen crisis""",Agence France Presse,2014-11-02,Ukraine rebel vote threatens to deepen crisis,,1,Donetsk International Airport,Donetsk airport,Donetsk Oblast,Donetsk City Municipality,48.075000,UKR,37.725556,POINT (37.725556 48.075000),199156,Ukraine,369,Europe,1,2,2014-11-01 00:00:00.000,2014-11-02 00:00:00.000,1,0,0,0,1,1,1,369,
155424,UKR-2014-1-14210-53.1,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""ITAR-TASS World Service,2014-11-04,Over 20 civilians killed in latest shelling of LPR cities by Ukrainian army - acting police chief""",ITAR-TASS World Service,2014-11-04,Over 20 civilians killed in latest shelling of LPR cities by Ukrainian army - acting police chief,acting LPR people’s police commander Oleg Bugrov,1,Kirovsk town,"Kirovsk, Frunze, Stakhanov",Luhansk Oblast,Kirovsk City Municipality,48.635588,UKR,38.643666,POINT (38.643666 48.635588),199878,Ukraine,369,Europe,1,2,2014-11-03 00:00:00.000,2014-11-04 00:00:00.000,0,0,0,7,7,7,6,369,
155425,UKR-2014-1-14210-53.2,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""ITAR-TASS World Service,2014-11-04,Over 20 civilians killed in latest shelling of LPR cities by Ukrainian army - acting police chief""",ITAR-TASS World Service,2014-11-04,Over 20 civilians killed in latest shelling of LPR cities by Ukrainian army - acting police chief,acting LPR people’s police commander Oleg Bugrov,1,Frunze town,Frunze town,Luhansk Oblast,Slovianoserbsk Raion,48.671413,UKR,38.763354,POINT (38.763354 48.671413),199878,Ukraine,369,Europe,1,2,2014-11-03 00:00:00.000,2014-11-04 00:00:00.000,0,0,0,7,7,6,7,369,
155426,UKR-2014-1-14210-53.3,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""ITAR-TASS World Service,2014-11-04,Over 20 civilians killed in latest shelling of LPR cities by Ukrainian army - acting police chief""",ITAR-TASS World Service,2014-11-04,Over 20 civilians killed in latest shelling of LPR cities by Ukrainian army - acting police chief,acting LPR people’s police commander Oleg Bugrov,1,Stakhanov town,Stakhanov town,Luhansk Oblast,Stakhaniv City Municipality,48.564161,UKR,38.644237,POINT (38.644237 48.564161),199878,Ukraine,369,Europe,1,2,2014-11-03 00:00:00.000,2014-11-04 00:00:00.000,0,0,0,6,6,7,7,369,
155428,UKR-2014-1-14210-54,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-11-05,Heavy casualties reported in escalating violence in E. Ukraine""",Xinhua News Agency,2014-11-05,Heavy casualties reported in escalating violence in E. Ukraine,Donetsk municipal council,1,Donetsk town,Donetsk town,Donetsk Oblast,Donetsk City Municipality,48.000000,UKR,37.805278,POINT (37.805278 48.000000),199156,Ukraine,369,Europe,1,2,2014-11-04 00:00:00.000,2014-11-05 00:00:00.000,0,0,0,1,1,1,1,369,
155430,UKR-2014-1-14210-56,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Agence France Presse,2014-11-05,Shellkills young footballers in crumbling Ukraine ceasefire""",Agence France Presse,2014-11-05,Shellkills young footballers in crumbling Ukraine ceasefire,Ukrainian military spokesman Andriy Lysenko,5,Donets Basin Area,Donets basin,,,48.150000,UKR,38.650000,POINT (38.650000 48.150000),199158,Ukraine,369,Europe,1,2,2014-11-04 00:00:00.000,2014-11-05 00:00:00.000,2,0,0,0,2,2,2,369,
155429,UKR-2014-1-14210-55,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,2,"""Xinhua News Agency,2014-11-05,Heavy casualties reported in escalating violence in E. Ukraine"";""Agence France Presse,2014-11-05,Two teenagers killed in shelling of Ukraine playing field""",Xinhua News Agency;Agence France Presse,2014-11-05;2014-11-05,Heavy casualties reported in escalating violence in E. Ukraine;Two teenagers killed in shelling of Ukraine playing field,"NGO (Rinat Ahmetov's charitable fund), Donetsk City Council",2,Donetsk International Airport,near Donetsk airport,Donetsk Oblast,Donetsk City Municipality,48.075000,UKR,37.725556,POINT (37.725556 48.075000),199156,Ukraine,369,Europe,1,1,2014-11-05 00:00:00.000,2014-11-05 00:00:00.000,0,0,2,0,2,2,2,369,
155431,UKR-2014-1-14210-57,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-11-06,3 Ukrainian soldiers killed as rebel intensify offensive""",Xinhua News Agency,2014-11-06,3 Ukrainian soldiers killed as rebel intensify offensive,"Vladislav Seleznev, the spokesman for Ukrainian army",1,Donetsk International Airport,Donetsk International Airport,Donetsk Oblast,Donetsk City Municipality,48.075000,UKR,37.725556,POINT (37.725556 48.075000),199156,Ukraine,369,Europe,1,1,2014-11-06 00:00:00.000,2014-11-06 00:00:00.000,3,0,0,0,3,3,3,369,
155432,UKR-2014-1-14210-58.1,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Agence France Presse,2014-11-07,Ukraine says tanks enter from Russia, fighting kills five soldiers""",Agence France Presse,2014-11-07,"Ukraine says tanks enter from Russia, fighting kills five soldiers",Ukrainian army,4,Luhansk Oblast,Luhansk oblast,Luhansk Oblast,,48.920000,UKR,39.020000,POINT (39.020000 48.920000),199879,Ukraine,369,Europe,1,2,2014-11-06 00:00:00.000,2014-11-07 00:00:00.000,3,0,0,0,3,2,3,369,
155433,UKR-2014-1-14210-58.2,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,2,"""Agence France Presse,2014-11-07,Ukraine says tanks enter from Russia, fighting kills five soldiers"";""Xinhua News Agency,2014-11-07,Ukraine says ""up to 200"" rebels killed in Donetsk airport""",Agence France Presse;Xinhua News Agency,2014-11-07;2014-11-07,"Ukraine says tanks enter from Russia, fighting kills five soldiers;Ukraine says ""up to 200"" rebels killed in Donetsk airport",Ukrainian army,1,Donetsk International Airport,Donetsk airport,Donetsk Oblast,Donetsk City Municipality,48.075000,UKR,37.725556,POINT (37.725556 48.075000),199156,Ukraine,369,Europe,1,2,2014-11-06 00:00:00.000,2014-11-07 00:00:00.000,2,0,0,0,2,3,2,369,
155434,UKR-2014-1-14210-59,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Agence France Presse,2014-11-08,1 Ukrainian soldier killed, 15 injured in fighting: Kiev""",Agence France Presse,2014-11-08,"1 Ukrainian soldier killed, 15 injured in fighting: Kiev",Ukraine's military,1,Donetsk International Airport,Donetsk airport,Donetsk Oblast,Donetsk City Municipality,48.075000,UKR,37.725556,POINT (37.725556 48.075000),199156,Ukraine,369,Europe,1,2,2014-11-07 00:00:00.000,2014-11-08 00:00:00.000,1,0,0,0,1,1,1,369,
155435,UKR-2014-1-14210-60,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,2,"""Agence France Presse,2014-11-11,Five Ukrainian soldiers killed over past day in eastern fighting: Kiev"";""Xinhua News Agency,2014-11-10,Two government soldiers killed as fighting escalates in east Ukraine""",Agence France Presse;Xinhua News Agency,2014-11-11;2014-11-10,Five Ukrainian soldiers killed over past day in eastern fighting: Kiev;Two government soldiers killed as fighting escalates in east Ukraine,"Andrei Lysenko, spokesman for the National Security and Defense Council",5,Donets Basin Area,Donets basin,,,48.150000,UKR,38.650000,POINT (38.650000 48.150000),199158,Ukraine,369,Europe,1,2,2014-11-10 00:00:00.000,2014-11-11 00:00:00.000,2,0,0,0,2,2,2,369,
155436,UKR-2014-1-14210-61,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-11-13,4 killed, 24 wounded in latest E. Ukraine confrontation""",Xinhua News Agency,2014-11-13,"4 killed, 24 wounded in latest E. Ukraine confrontation","Andrei Lysenko, spokesman for the Ukrainian National Security and Defense Council",1,Stanytsia Luhanska village,Stanytsa Luganska village,Luhansk Oblast,Luhansk City Municipality,48.694329,UKR,39.453292,POINT (39.453292 48.694329),199879,Ukraine,369,Europe,1,2,2014-11-12 00:00:00.000,2014-11-13 00:00:00.000,4,0,0,0,4,4,4,369,
155442,UKR-2014-1-14210-66,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Agence France Presse,2014-11-14,Young girl among six killed in east Ukraine""",Agence France Presse,2014-11-14,Young girl among six killed in east Ukraine,Ukrainian spokesman,5,Donets Basin Area,Donets basin,,,48.150000,UKR,38.650000,POINT (38.650000 48.150000),199158,Ukraine,369,Europe,1,2,2014-11-13 00:00:00.000,2014-11-14 00:00:00.000,1,0,0,0,1,1,1,369,
155438,UKR-2014-1-14210-62,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,2,"""Agence France Presse,2014-11-14,Young girl among six killed in east Ukraine"";""Xinhua News Agency,2014-11-14,Heavy casualties reported in eastern Ukraine fighting""",Agence France Presse;Xinhua News Agency,2014-11-14;2014-11-14,Young girl among six killed in east Ukraine;Heavy casualties reported in eastern Ukraine fighting,"Ukrainian official, Pro-Kiev local governor Gennadiy Moskal",1,Trekhizbenka village,Trekhizbenka village,Luhansk Oblast,Slovianoserbsk Raion,48.753333,UKR,38.972500,POINT (38.972500 48.753333),199878,Ukraine,369,Europe,1,1,2014-11-14 00:00:00.000,2014-11-14 00:00:00.000,0,0,1,0,1,1,1,369,
155439,UKR-2014-1-14210-63,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Xinhua News Agency,2014-11-14,Heavy casualties reported in eastern Ukraine fighting""",Xinhua News Agency,2014-11-14,Heavy casualties reported in eastern Ukraine fighting,"Ukrainian army, rebels",2,Horlivka town,outskirts of Gorlovka town,Donetsk Oblast,Horlivka City Municipality,48.300000,UKR,38.050000,POINT (38.050000 48.300000),199157,Ukraine,369,Europe,1,1,2014-11-14 00:00:00.000,2014-11-14 00:00:00.000,0,20,0,0,20,20,20,369,
155440,UKR-2014-1-14210-64,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Agence France Presse,2014-11-14,Young girl among six killed in east Ukraine""",Agence France Presse,2014-11-14,Young girl among six killed in east Ukraine,mining firm DTEK,1,Donetsk town,near Donetsk town,Donetsk Oblast,Donetsk City Municipality,48.000000,UKR,37.805278,POINT (37.805278 48.000000),199156,Ukraine,369,Europe,1,1,2014-11-14 00:00:00.000,2014-11-14 00:00:00.000,0,0,1,0,1,1,1,369,
155441,UKR-2014-1-14210-65,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Agence France Presse,2014-11-14,Young girl among six killed in east Ukraine""",Agence France Presse,2014-11-14,Young girl among six killed in east Ukraine,Ukraine's military,5,Donets Basin Area,Donets basin,,,48.150000,UKR,38.650000,POINT (38.650000 48.150000),199158,Ukraine,369,Europe,1,1,2014-11-14 00:00:00.000,2014-11-14 00:00:00.000,4,0,0,0,4,4,4,369,
156674,UKR-2014-1-14210-67,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,2,"""Agence France Presse,2014-11-15,Three more Ukrainian troops killed in east: Kiev"";""The Interpreter,2014-11-20,Ukraine Live Day 273: Ukrainian Military Claims To Have Wounded Separatist Militant ‘Motorola’""",Agence France Presse;The Interpreter,2014-11-15;2014-11-20,Three more Ukrainian troops killed in east: Kiev;Ukraine Live Day 273: Ukrainian Military Claims To Have Wounded Separatist Militant ‘Motorola’,"Ukrainian army, ground eyewitness, rebel commander Strelkov via his own Vkontakte page",2,Donetsk International Airport,"Donetsk airport (Avdeyvka front, near)",Donetsk Oblast,Donetsk City Municipality,48.075000,UKR,37.725556,POINT (37.725556 48.075000),199156,Ukraine,369,Europe,1,2,2014-11-14 00:00:00.000,2014-11-15 00:00:00.000,3,12,2,0,17,17,17,369,
156675,UKR-2014-1-14210-68,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,1,"""Agence France Presse,2014-11-15,Five civilians including two children die in east Ukraine: officials""",Agence France Presse,2014-11-15,Five civilians including two children die in east Ukraine: officials,local council,1,Horlivka town,Horlivka town,Donetsk Oblast,Horlivka City Municipality,48.300000,UKR,38.050000,POINT (38.050000 48.300000),199157,Ukraine,369,Europe,1,1,2014-11-15 00:00:00.000,2014-11-15 00:00:00.000,0,0,5,0,5,5,5,369,
156676,UKR-2014-1-14210-69,2014,2014,2014,1,Clear,1,13306,13306,Ukraine: Novorossiya,14210,14210,Government of Ukraine - United Armed Forces of Novorossiya,61,61,Government of Ukraine,5914,5914,United Armed Forces of Novorossiya,2,"""Agence France Presse,2014-11-16,MH17 wreckage removal starts in east Ukraine"";""Agence France Presse,2014-11-17,Nine Ukrainian soldiers, police killed in east in last 24 hours""",Agence France Presse;Agence France Presse,2014-11-16;2014-11-17,"MH17 wreckage removal starts in east Ukraine;Nine Ukrainian soldiers, police killed in east in last 24 hours",Luhansk oblast,4,Luhansk Oblast,Luhansk oblast,Luhansk Oblast,,48.920000,UKR,39.020000,POINT (39.020000 48.920000),199879,Ukraine,369,Europe,1,1,2014-11-16 00:00:00.000,2014-11-16 00:00:00.000,3,0,0,0,3,3,3,369,
